Symbol,Company Name
NSA,National Storage Affiliates Trust Common Shares of Beneficial Interest
NSA$A,National Storage Affiliates Trust 6.000% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest (Liquidation Preference $25.00 per share)
NSC,Norfolk Southern Corporation Common Stock
NSEC,"National Security Group, Inc. "
NSIT,"Insight Enterprises, Inc. "
NSL,Nuveen Senior Income Fund Common Stock
NSP,"Insperity, Inc. Common Stock"
NSPR,InspireMD Inc. Common Stock
NSPR.B,"InspireMD, Inc. Series B Warrants, exercisable for one share of common stock (Expiring March 14, 2022)"
NSPR.W,"InspireMD, Inc. Warrant"
NSS,"NuStar Logistics, L.P. 7.625% Fixed"
NSSC,"NAPCO Security Technologies, Inc. "
NSTG,"NanoString Technologies, Inc. "
NSYS,Nortech Systems Incorporated 
NTAP,"NetApp, Inc. "
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares
NTC,Nuveen Connecticut Quality Municipal Income Fund Common Stock
NTCT,"NetScout Systems, Inc. "
NTEC,Intec Pharma Ltd. 
NTES,"NetEase, Inc. "
NTG,"Tortoise Midstream Energy Fund, Inc. Common Stock"
NTGN,"Neon Therapeutics, Inc. "
NTGR,"NETGEAR, Inc. "
NTIC,Northern Technologies International Corporation 
NTIP,Network
NTLA,"Intellia Therapeutics, Inc. "
NTN,"NTN Buzztime, Inc. Common Stock"
NTNX,"Nutanix, Inc. "
NTP,Nam Tai Property Inc. Common Stock
NTR,Nutrien Ltd. Common Shares
NTRA,"Natera, Inc. "
NTRP,"Neurotrope, Inc. "
NTRS,Northern Trust Corporation 
NTRSP,Northern Trust Corporation 
NTSX,WisdomTree 90/60 U.S. Balanced Fund
NTWK,NETSOL Technologies Inc. 
NTX,Nuveen Texas Quality Municipal Income Fund Common Stock
NTZ,"Natuzzi, S.p.A."
NUAG,Nuveen Enhanced Yield U.S. Aggregate Bond ETF
NUAN,"Nuance Communications, Inc. "
NUBD,Nuveen ESG U.S. Aggregate Bond ETF
NUDM,Nuveen ESG International Developed Markets Equity ETF
NUE,Nucor Corporation Common Stock
NUEM,Nuveen ESG Emerging Markets Equity ETF
NUGT,Direxion Daily Gold Miners Index Bull 3X Shares
NULG,Nuveen ESG Large
NULV,Nuveen ESG Large
NUM,Nuveen Michigan Quality Municipal Income Fund Common Stock
NUMG,Nuveen ESG Mid
NUMV,Nuveen ESG Mid
NUO,Nuveen Ohio Quality Municipal Income Fund Common Stock
NURE,Nuveen Short
NURO,"NeuroMetrix, Inc. "
NUROW,"NeuroMetrix, Inc. "
NUS,"Nu Skin Enterprises, Inc. Common Stock"
NUSA,Nuveen Enhanced Yield 1
NUSC,Nuveen ESG Small
NUV,"Nuveen Municipal Value Fund, Inc. Common Stock"
NUVA,"NuVasive, Inc. "
NUW,Nuveen AMT
NVAX,"Novavax, Inc. "
NVCN,Neovasc Inc. 
NVCR,NovoCure Limited 
NVDA,NVIDIA Corporation 
NVEC,NVE Corporation 
NVEE,"NV5 Global, Inc. "
NVFY,"Nova Lifestyle, Inc "
NVG,Nuveen AMT
NVGS,Navigator Holdings Ltd. Ordinary Shares (Marshall Islands)
NVIV,InVivo Therapeutics Holdings Corp. 
NVLN,Novelion Therapeutics Inc.  
NVMI,Nova Measuring Instruments Ltd. 
NVMM,"Novume Solutions, Inc. "
NVO,Novo Nordisk A/S Common Stock
NVR,"NVR, Inc. Common Stock"
NVRO,Nevro Corp. Common Stock
NVS,Novartis AG Common Stock
NVT,nVent Electric plc Ordinary Shares 
NVTA,Invitae Corporation Common Stock
NVTR,Nuvectra Corporation 
NVUS,"Novus Therapeutics, Inc. "
NWBI,"Northwest Bancshares, Inc. "
NWE,NorthWestern Corporation Common Stock
NWFL,Norwood Financial Corp. 
NWHM,New Home Company Inc. (The) Common Stock
NWL,Newell Brands Inc. 
NWLI,"National Western Life Group, Inc. "
NWN,Northwest Natural Holding Company Common Stock
NWPX,Northwest Pipe Company 
NWS,News Corporation 
NWSA,News Corporation 
NX,Quanex Building Products Corporation Common Stock
NXC,Nuveen California Select Tax
NXE,Nexgen Energy Ltd. Common Shares
NXGN,"NextGen Healthcare, Inc. "
NXJ,Nuveen New Jersey Qualified Municipal Fund 
NXN,Nuveen New York Select Tax
NXP,Nuveen Select Tax Free Income Portfolio Common Stock
NXPI,NXP Semiconductors N.V. 
NXQ,Nuveen Select Tax Free Income Portfolio II Common Stock
NXR,Nuveen Select Tax Free Income Portfolio III Common Stock
NXRT,"NexPoint Residential Trust, Inc. Common Stock"
NXST,"Nexstar Media Group, Inc. "
NXTD,NXT
NXTDW,NXT
NYCB,"New York Community Bancorp, Inc. Common Stock"
NYCB$A,"New York Community Bancorp, Inc. Depositary shares, each representing a 1/40th interest in a share of Fixed"
NYCB$U,"New York Community Bancorp, Inc. New York Community Capital Tr V (BONUSES)"
NYF,iShares New York Muni Bond ETF
NYMT,"New York Mortgage Trust, Inc. "
NYMTN,"New York Mortgage Trust, Inc. "
NYMTO,"New York Mortgage Trust, Inc. "
NYMTP,"New York Mortgage Trust, Inc. "
NYMX,Nymox Pharmaceutical Corporation 
NYNY,"Empire Resorts, Inc. "
NYT,New York Times Company (The) Common Stock
NYV,Nuveen New York Municipal Value Fund 2 Common Shares of Beneficial Interest
NZF,Nuveen Municipal Credit Income Fund 
O,Realty Income Corporation Common Stock
OAK,"Oaktree Capital Group, LLC Class A Units Representing Limited Liability Company Interests"
OAK$A,"Oaktree Capital Group, LLC 6.625% Series A Preferred units"
OAK$B,"Oaktree Capital Group, LLC 6.550% Series B Preferred Units"
OAS,Oasis Petroleum Inc. Common Stock
OASM,Oasmia Pharmaceutical AB 
OBAS,Optibase Ltd. 
OBCI,Ocean Bio
OBE,Obsidian Energy Ltd.
OBLN,"Obalon Therapeutics, Inc. "
OBNK,"Origin Bancorp, Inc. "
OBOR,KraneShares MSCI One Belt One Road Index ETF
OBSV,ObsEva SA 
OC,Owens Corning Inc Common Stock New
OCC,Optical Cable Corporation 
OCCI,"OFS Credit Company, Inc. "
OCFC,OceanFirst Financial Corp. 
OCIO,ETF Series Solutions Trust ETF
OCN,Ocwen Financial Corporation NEW Common Stock
OCSI,Oaktree Strategic Income Corporation 
OCSL,Oaktree Specialty Lending Corporation 
OCSLL,Oaktree Specialty Lending Corporation 
OCUL,"Ocular Therapeutix, Inc. "
OCX,OncoCyte Corporation Common Stock
ODC,Oil
ODFL,"Old Dominion Freight Line, Inc. "
ODP,"Office Depot, Inc. "
ODT,"Odonate Therapeutics, Inc. "
OEC,Orion Engineered Carbons S.A Common Shares
OEF,iShares S&P 100 ETF
OESX,"Orion Energy Systems, Inc. "
OEUR,O'Shares FTSE Europe Quality Dividend ETF
OFC,Corporate Office Properties Trust Common Stock
OFED,Oconee Federal Financial Corp. 
OFG,OFG Bancorp Common Stock
OFG$A,OFG Bancorp Preferred Stock
OFG$B,OFG Bancorp 7.0% Non Cumulative Monthly Income Preferred Stock Series B
OFG$D,OFG Bancorp 7.125% Non
OFIX,Orthofix Medical Inc.  
OFLX,"Omega Flex, Inc. "
OFS,OFS Capital Corporation 
OFSSL,OFS Capital Corporation 
OFSSZ,OFS Capital Corporation 
OGCP,"Empire State Realty OP, L.P. Series 60 Operating Partnership Units Representing Limited Partnership Interests"
OGE,OGE Energy Corp Common Stock
OGEN,Oragenics Inc. Common Stock
OGIG,O'Shares Global Internet Giants ETF
OGS,"ONE Gas, Inc. Common Stock"
OHAI,OHA Investment Corporation 
OHI,"Omega Healthcare Investors, Inc. Common Stock"
OHRP,"Ohr Pharmaceutical, Inc. "
OI,Owens
OIA,Invesco Municipal Income Opportunities Trust Common Stock
OIBR.C,"Oi S.A. American Depositary Shares, (Each representing 1 Common Share)"
OIH,VanEck Vectors Oil Services ETF
OII,"Oceaneering International, Inc. Common Stock"
OIIM,O2Micro International Limited 
OIL,iPath Series B S&P GSCI Crude Oil
OILD,ProShares UltraPro 3x Short Crude Oil ETF
OILK,ProShares K
OILU,ProShares UltraPro 3x Crude Oil ETF
OILX,"ETRACS S&P GSCI Crude Oil Total Return Index ETN due February 22, 2046"
OIS,"Oil States International, Inc. Common Stock"
OKDCC,Eaton Vance NextShares Trust II 
OKE,"ONEOK, Inc. Common Stock"
OKTA,"Okta, Inc. "
OLBK,"Old Line Bancshares, Inc. "
OLD,The Long
OLED,Universal Display Corporation 
OLEM,iPath Pure Beta Crude Oil ETN
OLLI,"Ollie's Bargain Outlet Holdings, Inc. "
OLN,Olin Corporation Common Stock
OLO,"DB Crude Oil Long Exchange Traded Notes due June 1, 2038"
OLP,"One Liberty Properties, Inc. Common Stock"
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V. 
OMAD,One Madison Corporation Class A Ordinary Shares
OMAD.U,"One Madison Corporation Units, each consisting of one Class A ordinary share, $0.0001 par value, and one half of one warrant"
OMAD.W,"One Madison Corporation Warrants, each whole warrant exercisable for one Class A Ordinary Share at an exercise price of $11.50 per share"
OMC,Omnicom Group Inc. Common Stock
OMCL,"Omnicell, Inc. "
OMED,"OncoMed Pharmaceuticals, Inc. "
OMER,Omeros Corporation 
OMEX,"Odyssey Marine Exploration, Inc. "
OMF,"OneMain Holdings, Inc. Common Stock"
OMFL,Oppenheimer Russell 1000 Dynamic Multifactor ETF
OMFS,Oppenheimer Russell 2000 Dynamic Multifactor ETF
OMI,"Owens & Minor, Inc. Common Stock"
OMN,OMNOVA Solutions Inc. Common Stock
OMOM,Oppenheimer Russell 1000 Momentum Factor ETF
OMP,Oasis Midstream Partners LP Common Units Representing Limited Partner Interests
ON,ON Semiconductor Corporation 
ONB,Old National Bancorp 
ONCE,"Spark Therapeutics, Inc. "
ONCS,OncoSec Medical Incorporated 
ONCY,Oncolytics Biotech Inc. 
ONDK,"On Deck Capital, Inc. Common Stock"
ONE,OneSmart International Education Group Limited ADS
ONEO,SPDR Russell 1000 Momentum Focus ETF
ONEQ,Fidelity Nasdaq Composite Index Tracking Stock
ONEV,SPDR Russell 1000 Low Volatility Focus ETF
ONEY,SPDR Russell 1000 Yield Focus ETF
ONLN,ProShares Online Retail ETF
ONTX,"Onconova Therapeutics, Inc. "
ONTXW,"Onconova Therapeutics, Inc. "
ONVO,"Organovo Holdings, Inc. "
OOMA,"Ooma, Inc. Common Stock"
OPB,Opus Bank 
OPBK,OP Bancorp 
OPER,ETF Series Solutions ETF ClearShares Ultra
OPES,Opes Acquisition Corp. 
OPESU,Opes Acquisition Corp. 
OPESW,Opes Acquisition Corp. 
OPGN,"OpGen, Inc. "
OPGNW,"OpGen, Inc. "
OPHC,"OptimumBank Holdings, Inc. "
OPHT,Ophthotech Corporation 
OPI,Office Properties Income Trust 
OPINI,Office Properties Income Trust 
OPK,"Opko Health, Inc. "
OPNT,"Opiant Pharmaceuticals, Inc. "
OPOF,Old Point Financial Corporation 
OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc. Common Stock"
OPRA,Opera Limited 
OPRX,OptimizeRx Corporation 
OPTN,"OptiNose, Inc. "
OPTT,"Ocean Power Technologies, Inc. "
OPY,"Oppenheimer Holdings, Inc. Class A Common Stock (DE)"
OQAL,Oppenheimer Russell 1000 Quality Factor ETF
OR,Osisko Gold Royalties Ltd Common Shares
ORA,"Ormat Technologies, Inc. Common Stock"
ORAN,Orange
ORBC,ORBCOMM Inc. 
ORC,"Orchid Island Capital, Inc. Common Stock"
ORCL,Oracle Corporation Common Stock
ORG,The Organics ETF
ORGO,Organogenesis Holdings Inc.  
ORGS,Orgenesis Inc. 
ORI,Old Republic International Corporation Common Stock
ORIT,Oritani Financial Corp. 
ORLY,"O'Reilly Automotive, Inc. "
ORM,"Owens Realty Mortgage, Inc. Common Stock"
ORMP,Oramed Pharmaceuticals Inc. 
ORN,"Orion Group Holdings, Inc. Common"
ORPN,Bioblast Pharma Ltd. 
ORRF,Orrstown Financial Services Inc 
ORTX,Orchard Therapeutics plc 
OSB,Norbord Inc. Common Stock
OSBC,"Old Second Bancorp, Inc. "
OSBCP,"Old Second Bancorp, Inc. "
OSCV,Opus Small Cap Value Plus ETF
OSG,"Overseas Shipholding Group, Inc. Class A Common Stock"
OSIR,"Osiris Therapeutics, Inc. "
OSIS,"OSI Systems, Inc. "
OSIZ,Oppenheimer Russell 1000 Size Factor ETF
OSK,Oshkosh Corporation (Holding Company)Common Stock
OSLE,Oaktree Specialty Lending Corporation 5.875% Senior Notes due 2024
OSMT,Osmotica Pharmaceuticals plc 
OSN,"Ossen Innovation Co., Ltd. "
OSPN,OneSpan Inc. 
OSS,"One Stop Systems, Inc. "
OSTK,"Overstock.com, Inc. "
OSUR,"OraSure Technologies, Inc. "
OTEL,Otelco Inc. 
OTEX,Open Text Corporation 
OTIC,"Otonomy, Inc. "
OTIV,On Track Innovations Ltd 
OTLK,"Outlook Therapeutics, Inc. "
OTLKW,"Outlook Therapeutics, Inc. "
OTTR,Otter Tail Corporation 
OTTW,"Ottawa Bancorp, Inc. "
OUNZ,VanEck Merk Gold Trust
OUSA,O'Shares FTSE U.S. Quality Dividend ETF
OUSM,O'Shares FTSE Russell Small Cap Quality Dividend ETF
OUT,OUTFRONT Media Inc. Common Stock
OVBC,Ohio Valley Banc Corp. 
OVID,Ovid Therapeutics Inc. 
OVLU,Oppenheimer Russell 1000 Value Factor ETF
OVLY,Oak Valley Bancorp (CA) 
OVOL,Oppenheimer Russell 1000 Low Volatility Factor ETF
OXBR,Oxbridge Re Holdings Limited 
OXBRW,Oxbridge Re Holdings Limited 
OXFD,Oxford Immunotec Global PLC 
OXLC,Oxford Lane Capital Corp. 
OXLCM,Oxford Lane Capital Corp. 
OXLCO,Oxford Lane Capital Corp. 
OXM,"Oxford Industries, Inc. Common Stock"
OXSQ,Oxford Square Capital Corp. 
OXSQL,Oxford Square Capital Corp. 
OXY,Occidental Petroleum Corporation Common Stock
OYLD,Oppenheimer Russell 1000 Yield Factor ETF
OZK,Bank OZK 
OZM,Och
PAA,"Plains All American Pipeline, L.P. Common Stock"
PAAS,Pan American Silver Corp. 
PAC,"Grupo Aeroportuario Del Pacifico, S.A. B. de C.V. Grupo Aeroportuario Del Pacifico, S.A. de C.V. (each representing 10 Series B shares)"
PACA,Xtrackers MSCI Latin America Pacific Alliance ETF
PACB,"Pacific Biosciences of California, Inc. "
PACD,Pacific Drilling S.A. Common Shares
PACQ,Pure Acquisition Corp. 
PACQU,Pure Acquisition Corp. 
PACQW,Pure Acquisition Corp. 
PACW,PacWest Bancorp 
PAG,"Penske Automotive Group, Inc. Common Stock"
PAGP,"Plains Group Holdings, L.P. Class A Shares representing limited partner interests"
PAGS,PagSeguro Digital Ltd. Class A Common Shares
PAHC,Phibro Animal Health Corporation 
PAI,Western Asset Investment Grade Income Fund Inc.
PAK,Global X MSCI Pakistan ETF
PALL,Aberdeen Standard Physical Palladium Shares ETF
PAM,Pampa Energia S.A. Pampa Energia S.A.
PANL,Pangaea Logistics Solutions Ltd. 
PANW,"Palo Alto Networks, Inc. Common Stock"
PAR,PAR Technology Corporation Common Stock
PARR,"Par Pacific Holdings, Inc.  Common Stock"
PASS,Direxion Daily Consumer Discretionary Bear 3X Shares
PATI,"Patriot Transportation Holding, Inc. "
PATK,"Patrick Industries, Inc. "
PAVE,Global X Funds Global X U.S. Infrastructure Development ETF
PAVM,PAVmed Inc. 
PAVMW,PAVmed Inc. 
PAVMZ,PAVmed Inc. 
PAWZ,ProShares Pet Care ETF
PAYC,"Paycom Software, Inc. Common Stock"
PAYX,"Paychex, Inc. "
PB,"Prosperity Bancshares, Inc. Common Stock"
PBA,Pembina Pipeline Corp. Ordinary Shares (Canada)
PBB,Prospect Capital Corporation 6.25% Notes due 2024
PBBI,"PB Bancorp, Inc. "
PBC,Prospect Capital Corporation 6.875% Notes due 2029
PBCT,"People's United Financial, Inc. "
PBCTP,"People's United Financial, Inc. "
PBD,Invesco Global Clean Energy ETF
PBDM,Invesco PureBeta FTSE Developed ex
PBE,Invesco Dynamic Biotech & Genome ETF
PBEE,Invesco PureBeta FTSE Emerging Markets ETF
PBF,PBF Energy Inc. Class A Common Stock
PBFX,PBF Logistics LP Common Units representing limited partner interests
PBH,Prestige Consumer Healthcare Inc. Common Stock
PBHC,"Pathfinder Bancorp, Inc. "
PBI,Pitney Bowes Inc. Common Stock
PBI$B,Pitney Bowes Inc 6.70% Notes Due 2043
PBIP,"Prudential Bancorp, Inc. "
PBJ,Invesco Dynamic Food & Beverage ETF
PBND,Invesco PureBeta US Aggregate Bond ETF
PBP,Invesco S&P 500 BuyWrite ETF
PBPB,Potbelly Corporation 
PBR,Petroleo Brasileiro S.A.
PBR.A,Petroleo Brasileiro S.A.
PBS,Invesco Dynamic Media ETF
PBSM,Invesco PureBeta MSCI USA Small Cap ETF
PBT,Permian Basin Royalty Trust Common Stock
PBTP,Invesco PureBeta 0
PBUS,Invesco PureBeta MSCI USA ETF
PBW,Invesco WilderHill Clean Energy ETF
PBY,Prospect Capital Corporation 6.25% Notes due 2028
PBYI,Puma Biotechnology Inc 
PCAR,PACCAR Inc. 
PCB,Pacific City Financial Corporation 
PCEF,Invesco CEF Income Composite ETF
PCF,High Income Securities Fund Common Stock
PCG,Pacific Gas & Electric Co. Common Stock
PCG$A,Pacific Gas & Electric Co. 6% Preferred Stock
PCG$B,Pacific Gas & Electric Co. 5 1/2% Preferred Stock
PCG$C,Pacific Gas & Electric Co. 5% 1st Preferred Stock
PCG$D,Pacific Gas & Electric Co. 5% 1st  Red. Preferred Stock
PCG$E,Pacific Gas & Electric Co. 5% 1st A Preferred Stock
PCG$G,Pacific Gas & Electric Co. 4.80% 1st Preferred Stock
PCG$H,Pacific Gas & Electric Co. 4.50% 1st Preferred Stock
PCG$I,Pacific Gas & Electric Co. 4.36% 1st Preferred Stock
PCH,PotlatchDeltic Corporation 
PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest
PCK,Pimco California Municipal Income Fund II Common Shares of Beneficial Interest
PCM,"PCM Fund, Inc. Common Stock"
PCMI,"PCM, Inc. "
PCN,Pimco Corporate & Income Strategy Fund Common Stock
PCOM,"Points International, Ltd. "
PCQ,PIMCO California Municipal Income Fund Common Stock
PCRX,"Pacira Pharmaceuticals, Inc. "
PCSB,PCSB Financial Corporation 
PCTI,PC
PCTY,Paylocity Holding Corporation 
PCY,Invesco Emerging Markets Sovereign Debt ETF
PCYG,"Park City Group, Inc. "
PCYO,Pure Cycle Corporation 
PDBC,Invesco Optimum Yield Diversified Commodity Strategy No K
PDCE,"PDC Energy, Inc. "
PDCO,"Patterson Companies, Inc. "
PDD,Pinduoduo Inc. 
PDEX,Pro
PDFS,"PDF Solutions, Inc. "
PDI,PIMCO Dynamic Income Fund Common Stock
PDLB,PDL Community Bancorp 
PDLI,"PDL BioPharma, Inc. "
PDM,"Piedmont Office Realty Trust, Inc. Class A Common Stock"
PDN,Invesco FTSE RAFI Developed Markets ex
PDP,Invesco DWA Momentum ETF
PDS,Precision Drilling Corporation Common Stock
PDSB,PDS Biotechnology Corporation 
PDT,John Hancock Premium Dividend Fund
PDVW,"pdvWireless, Inc. "
PE,"Parsley Energy, Inc. Class A Common Stock"
PEB,Pebblebrook Hotel Trust Common Shares of Beneficial Interest
PEB$C,Pebblebrook Hotel Trust 6.50% Series C Cumulative Redeemable Preferred Shares of Beneficial Interest
PEB$D,Pebblebrook Hotel Trust 6.375% Series D Cumulative Redeemable Preferred Shares of Beneficial Interest
PEB$E,Pebblebrook Hotel Trust 6.375% Series E Cumulative Redeemable Preferred Shares of Beneficial Interest
PEB$F,Pebblebrook Hotel Trust 6.3% Series F Cumulative Redeemable Preferred Shares of Beneficial Interest
PEBK,"Peoples Bancorp of North Carolina, Inc. "
PEBO,Peoples Bancorp Inc. 
PED,Pedevco Corp. Common Stock
PEG,Public Service Enterprise Group Incorporated Common Stock
PEGA,Pegasystems Inc. 
PEGI,Pattern Energy Group Inc. 
PEI,Pennsylvania Real Estate Investment Trust Common Stock
PEI$B,Pennsylvania Real Estate Investment Trust Cumulative Redeemable Perpetual Preferred Shares Series B
PEI$C,Pennsylvania Real Estate Investment Trust 7.20% Series C Cumulative Redeemable Perpetual Preferred Shares
PEI$D,Pennsylvania Real Estate Investment Trust 6.875% Series D Cumulative Redeemable Perpetual Preferred Shares
PEIX,"Pacific Ethanol, Inc. "
PEJ,Invesco Dynamic Leisure and Entertainment ETF
PEK,VanEck Vectors ChinaAMC CSI 3000 ETF
PEN,"Penumbra, Inc. Common Stock"
PENN,"Penn National Gaming, Inc. "
PEO,"Adams Natural Resources Fund, Inc. Common Stock"
PEP,"PepsiCo, Inc. "
PER,SandRidge Permian Trust Common Units of Benficial Interest
PERI,Perion Network Ltd 
